fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_6X3_2X1_4_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X0,0,28,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[1000, 1432, 0, 50], [1000, 1432, 0, 50]]",[]
PX303Fg006_6X4_4X1_3_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X2,0,21,1,0,0,0,"[[False, 3, 0]]","[[750, 796, 0, 50]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_4X1_2,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X1,0,61,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 3], [False, 4, 3]]","[[0, 1106, 500, 50], [0, 1106, 500, 50], [0, 1106, 500, 866], [0, 1106, 500, 866]]",[]
PX303Fg006_6X3_4X0_3_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_4X0_PX303Fg006_6X3_5X0,1,126,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 2], [False, 3, 2]]","[[750, 783, 1000, 50], [750, 783, 1000, 50], [750, 783, 1000, 708], [750, 783, 1000, 708]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_4X0,0,21,3,2,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[250, 50, 0, 50], [250, 654, 0, 50], [250, 654, 0, 50]]",[]
PX303Fg006_5X4_1X3_3_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X0,0,41,3,1,4,2,"[[False, 6, 0], [False, 6, 0], [False, 6, 3]]","[[750, 1681, 0, 50], [750, 1681, 0, 50], [750, 1681, 0, 916]]",[]
PX303Fg006_6X3_4X0_3_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_4X0_PX303Fg006_6X3_5X1,0,63,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 2], [False, 3, 2]]","[[750, 783, 250, 50], [750, 783, 250, 50], [750, 783, 250, 636], [750, 783, 250, 636]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_2X1_3,PX303Fg006_6X4_0X1_PX303Fg006_6X4_2X1,0,16,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[0, 50, 750, 50], [0, 50, 750, 50], [0, 527, 750, 50], [0, 527, 750, 50]]",[]
PX303Fg006_6X4_1X1_3_PX303Fg006_6X4_3X1_1,PX303Fg006_6X4_1X1_PX303Fg006_6X4_3X1,0,32,4,2,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 2]]","[[750, 50, 250, 50], [750, 868, 250, 50], [750, 868, 250, 50], [750, 868, 250, 721]]",[]
PX303Fg006_4X4_0X0_3_PX303Fg006_4X4_3X1_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X1,0,55,1,0,0,0,"[[False, 4, 0]]","[[750, 1210, 0, 50]]",[]
PX303Fg006_5X4_0X3_3_PX303Fg006_5X4_3X3_3,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X3,0,15,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 750, 50]]",[]
PX303Fg006_5X4_1X0_3_PX303Fg006_5X4_4X0_2,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X0,0,25,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 500, 50]]",[]
PX303Fg006_6X4_3X0_1_PX303Fg006_6X4_5X2_2,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X2,0,38,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 2]]","[[250, 1049, 500, 50], [250, 1049, 500, 50], [250, 1049, 500, 672]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X0,0,37,3,1,4,2,"[[False, 6, 0], [False, 6, 0], [False, 6, 3]]","[[250, 1681, 0, 50], [250, 1681, 0, 50], [250, 1681, 0, 903]]",[]
PX303Fg006_5X3_1X1_2_PX303Fg006_5X3_2X2_3,PX303Fg006_5X3_1X1_PX303Fg006_5X3_2X2,0,49,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[500, 1296, 750, 50], [500, 1296, 750, 50]]",[]
PX303Fg006_6X3_1X2_4_PX303Fg006_6X3_2X1_4,PX303Fg006_6X3_1X2_PX303Fg006_6X3_2X1,0,31,1,0,0,0,"[[False, 3, 5]]","[[1000, 925, 1000, 1432]]",[]
PX303Fg006_5X4_0X1_3_PX303Fg006_5X4_2X3_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X3,0,23,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[750, 790, 250, 50], [750, 790, 250, 50]]",[]
PX303Fg006_4X4_0X0_2_PX303Fg006_4X4_1X1_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X1,0,38,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[500, 50, 250, 50], [500, 50, 250, 50], [500, 1210, 250, 50], [500, 1210, 250, 50]]",[]
PX303Fg006_6X4_0X3_2_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_4X1,0,32,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 250, 50], [500, 50, 250, 50], [500, 637, 250, 50], [500, 637, 250, 50]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_1X0_3,PX303Fg006_4X3_0X0_PX303Fg006_4X3_1X0,1,193,14,13,26,13,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[0, 1178, 750, 50], [0, 1178, 750, 50], [40, 1178, 790, 50], [40, 1178, 790, 50], [80, 1178, 830, 50], [80, 1178, 830, 50], [120, 1178, 870, 50], [120, 1178, 870, 50], [130, 1178, 880, 50], [130, 1178, 880, 50], [170, 1178, 920, 50], [170, 1178, 920, 50], [210, 1178, 960, 50], [210, 1178, 960, 50]]",[]
PX303Fg006_5X4_3X1_0_PX303Fg006_5X4_4X3_2,PX303Fg006_5X4_3X1_PX303Fg006_5X4_4X3,0,32,2,1,2,1,"[[False, 3, 3], [False, 3, 3]]","[[0, 937, 500, 791], [0, 937, 500, 791]]",[]
PX303Fg006_5X4_2X0_0_PX303Fg006_5X4_3X1_1,PX303Fg006_5X4_2X0_PX303Fg006_5X4_3X1,0,37,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[0, 1143, 250, 50], [0, 1143, 250, 50], [0, 1143, 250, 937]]",[]
PX303Fg006_6X3_1X1_3_PX303Fg006_6X3_4X0_4,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X0,0,22,1,0,0,0,"[[False, 2, 0]]","[[750, 617, 1000, 50]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_2X1_1,PX303Fg006_6X3_1X1_PX303Fg006_6X3_2X1,1,18,1,0,0,0,"[[False, 2, 0]]","[[0, 617, 250, 50]]",[]
PX303Fg006_4X3_1X0_1_PX303Fg006_4X3_2X1_1,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X1,0,12,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[250, 1445, 250, 50], [250, 1445, 250, 50]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_3X0_4,PX303Fg006_5X3_0X1_PX303Fg006_5X3_3X0,0,22,1,0,0,0,"[[False, 2, 0]]","[[0, 733, 1000, 50]]",[]
PX303Fg006_4X3_1X0_2_PX303Fg006_4X3_3X1_0,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X1,0,16,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[500, 1445, 0, 50], [500, 1445, 0, 50]]",[]
PX303Fg006_6X3_1X1_2_PX303Fg006_6X3_4X1_2,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X1,0,11,2,1,2,1,"[[False, 2, 0], [False, 2, 0]]","[[500, 617, 500, 50], [500, 617, 500, 50]]",[]
PX303Fg006_5X4_3X0_1_PX303Fg006_5X4_4X1_3,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X1,0,64,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[250, 903, 750, 50], [250, 903, 750, 50], [250, 903, 750, 866], [250, 903, 750, 866]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_2X2_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_2X2,0,55,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 2], [False, 3, 2]]","[[0, 868, 0, 50], [0, 868, 0, 50], [0, 868, 0, 638], [0, 868, 0, 638]]",[]
PX303Fg006_6X3_3X2_2_PX303Fg006_6X3_4X1_5,PX303Fg006_6X3_3X2_PX303Fg006_6X3_4X1,0,20,1,1,0,0,"[[False, 1, 0]]","[[500, 449, 1250, 50]]",[]
PX303Fg006_5X3_1X0_0_PX303Fg006_5X3_4X2_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X2,0,29,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 2]]","[[0, 1148, 250, 50], [0, 1148, 250, 50], [0, 1148, 250, 586]]",[]
PX303Fg006_5X3_1X0_4_PX303Fg006_5X3_3X0_2,PX303Fg006_5X3_1X0_PX303Fg006_5X3_3X0,0,49,1,1,0,0,"[[False, 0, 0]]","[[1000, 50, 500, 50]]",[]
PX303Fg006_5X3_1X1_1_PX303Fg006_5X3_4X2_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X2,0,30,1,0,0,0,"[[False, 5, 0]]","[[250, 1296, 0, 50]]",[]
PX303Fg006_4X4_0X2_1_PX303Fg006_4X4_1X1_1,PX303Fg006_4X4_0X2_PX303Fg006_4X4_1X1,0,24,1,1,0,0,"[[False, 0, 0]]","[[250, 50, 250, 50]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_5X2_4,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X2,0,20,3,2,4,2,"[[False, 0, 1], [False, 5, 1], [False, 5, 1]]","[[250, 50, 1000, 437], [250, 1432, 1000, 437], [250, 1432, 1000, 437]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_3X3_3,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X3,0,15,1,1,0,0,"[[False, 1, 0]]","[[0, 405, 750, 50]]",[]
PX303Fg006_4X3_0X1_0_PX303Fg006_4X3_1X1_2,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X1,1,33,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[0, 50, 500, 50], [0, 50, 500, 50], [0, 1099, 500, 50], [0, 1099, 500, 50]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_5X2_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X2,0,24,3,2,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[250, 50, 250, 50], [250, 527, 250, 50], [250, 527, 250, 50]]",[]
PX303Fg006_5X3_1X0_3_PX303Fg006_5X3_2X2_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_2X2,0,50,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[750, 50, 250, 50], [750, 50, 250, 50], [750, 1148, 250, 50], [750, 1148, 250, 50]]",[]
PX303Fg006_6X4_0X0_3_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_4X2,0,24,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 0, 50]]",[]
PX303Fg006_5X3_0X1_2_PX303Fg006_5X3_1X1_5,PX303Fg006_5X3_0X1_PX303Fg006_5X3_1X1,0,4,3,2,0,0,"[[False, 0, 0], [False, 0, 0], [False, 2, 0]]","[[500, 50, 1250, 50], [500, 50, 1250, 50], [500, 733, 1250, 50]]",[]
PX303Fg006_6X4_2X0_3_PX303Fg006_6X4_5X3_2,PX303Fg006_6X4_2X0_PX303Fg006_6X4_5X3,0,15,3,1,4,2,"[[False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[750, 836, 500, 50], [750, 836, 500, 866], [750, 836, 500, 866]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X3,0,16,6,4,10,5,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 3], [False, 2, 3]]","[[0, 50, 250, 50], [0, 50, 250, 50], [0, 527, 250, 50], [0, 527, 250, 50], [0, 527, 250, 866], [0, 527, 250, 866]]",[]
PX303Fg006_5X3_1X1_1_PX303Fg006_5X3_4X1_2,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X1,0,49,1,0,0,0,"[[False, 5, 0]]","[[250, 1296, 500, 50]]",[]
PX303Fg006_4X4_2X0_3_PX303Fg006_4X4_3X2_0,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X2,0,4,1,0,0,0,"[[False, 5, 5]]","[[750, 1375, 0, 1263]]",[]
PX303Fg006_4X4_2X3_3_PX303Fg006_4X4_3X2_1,PX303Fg006_4X4_2X3_PX303Fg006_4X4_3X2,0,4,1,0,0,0,"[[False, 5, 5]]","[[750, 1386, 250, 1263]]",[]
PX303Fg006_6X4_3X1_0_PX303Fg006_6X4_4X2_2,PX303Fg006_6X4_3X1_PX303Fg006_6X4_4X2,0,30,1,0,0,0,"[[False, 2, 0]]","[[0, 721, 500, 50]]",[]
PX303Fg006_6X4_2X1_3_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X1,0,21,2,1,2,1,"[[False, 4, 2], [False, 4, 2]]","[[750, 1099, 500, 695], [750, 1099, 500, 695]]",[]
PX303Fg006_6X3_3X2_0_PX303Fg006_6X3_5X1_3,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X1,0,37,4,4,6,3,"[[False, 0, 0], [False, 0, 0], [False, 1, 0], [False, 1, 0]]","[[0, 50, 750, 50], [0, 50, 750, 50], [0, 449, 750, 50], [0, 449, 750, 50]]",[]
PX303Fg006_5X4_1X3_3_PX303Fg006_5X4_2X3_1,PX303Fg006_5X4_1X3_PX303Fg006_5X4_2X3,1,118,2,1,2,1,"[[False, 6, 0], [False, 6, 0]]","[[750, 1681, 250, 50], [750, 1681, 250, 50]]",[]
PX303Fg006_6X3_0X2_2_PX303Fg006_6X3_2X1_2,PX303Fg006_6X3_0X2_PX303Fg006_6X3_2X1,0,34,3,2,2,1,"[[False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 500, 50], [500, 630, 500, 50], [500, 630, 500, 50]]",[]
PX303Fg006_6X4_1X1_3_PX303Fg006_6X4_2X0_1,PX303Fg006_6X4_1X1_PX303Fg006_6X4_2X0,0,35,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[750, 868, 250, 50], [750, 868, 250, 50]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_3X0_2,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X0,0,43,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[0, 1106, 500, 50], [0, 1106, 500, 50]]",[]
PX303Fg006_6X3_3X2_2_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X1,0,37,2,1,2,1,"[[False, 1, 2], [False, 1, 2]]","[[500, 449, 250, 636], [500, 449, 250, 636]]",[]
PX303Fg006_4X4_1X0_3_PX303Fg006_4X4_2X0_0,PX303Fg006_4X4_1X0_PX303Fg006_4X4_2X0,1,127,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[750, 1230, 0, 50], [750, 1230, 0, 50]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_3X0_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X0,0,37,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[250, 50, 250, 50], [250, 50, 250, 50], [250, 904, 250, 50], [250, 904, 250, 50]]",[]
PX303Fg006_6X4_2X0_1_PX303Fg006_6X4_3X1_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_3X1,0,10,2,2,2,1,"[[False, 0, 0], [False, 0, 0]]","[[250, 50, 0, 50], [250, 50, 0, 50]]",[]
PX303Fg006_5X3_1X1_1_PX303Fg006_5X3_3X0_2,PX303Fg006_5X3_1X1_PX303Fg006_5X3_3X0,0,44,1,0,0,0,"[[False, 5, 0]]","[[250, 1296, 500, 50]]",[]
PX303Fg006_6X4_1X1_1_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_1X1_PX303Fg006_6X4_5X0,0,61,4,2,6,3,"[[False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 2]]","[[250, 50, 250, 50], [250, 868, 250, 50], [250, 868, 250, 50], [250, 868, 250, 709]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_3X3_1,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X3,0,24,3,1,4,2,"[[False, 4, 0], [False, 4, 4], [False, 4, 4]]","[[0, 1106, 250, 50], [0, 1106, 250, 1066], [0, 1106, 250, 1066]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_2X0_PX303Fg006_6X3_5X0,0,35,2,0,2,1,"[[False, 4, 0], [False, 4, 2]]","[[250, 1107, 0, 50], [250, 1107, 0, 708]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_4X0_2,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X0,0,59,2,1,2,1,"[[False, 2, 0], [False, 2, 0]]","[[250, 560, 500, 50], [250, 560, 500, 50]]",[]
PX303Fg006_6X3_0X1_5_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_0X1_PX303Fg006_6X3_5X0,0,32,3,1,0,0,"[[False, 0, 0], [False, 0, 2], [False, 3, 0]]","[[1250, 50, 1000, 50], [1250, 50, 1000, 708], [1250, 796, 1000, 50]]",[]
PX303Fg006_5X4_0X3_3_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_4X3,0,32,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[750, 50, 250, 50], [750, 50, 250, 50]]",[]
PX303Fg006_5X3_1X0_1_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X1,0,42,1,0,0,0,"[[False, 4, 2]]","[[250, 1148, 250, 743]]",[]
PX303Fg006_5X3_3X0_4_PX303Fg006_5X3_4X2_4,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X2,0,24,1,0,0,0,"[[False, 4, 2]]","[[1000, 1180, 1000, 586]]",[]
PX303Fg006_6X3_3X0_4_PX303Fg006_6X3_4X1_3,PX303Fg006_6X3_3X0_PX303Fg006_6X3_4X1,0,44,1,0,0,0,"[[False, 3, 0]]","[[1000, 794, 750, 50]]",[]
PX303Fg006_5X3_1X0_4_PX303Fg006_5X3_4X2_0,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X2,0,29,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[1000, 50, 0, 50], [1000, 50, 0, 50]]",[]
PX303Fg006_6X3_1X2_2_PX303Fg006_6X3_2X1_4,PX303Fg006_6X3_1X2_PX303Fg006_6X3_2X1,0,31,1,0,0,0,"[[False, 3, 5]]","[[500, 925, 1000, 1432]]",[]
PX303Fg006_6X3_1X2_4_PX303Fg006_6X3_4X1_2,PX303Fg006_6X3_1X2_PX303Fg006_6X3_4X1,0,38,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[1000, 925, 500, 50], [1000, 925, 500, 50]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_4X1_2,PX303Fg006_6X4_0X1_PX303Fg006_6X4_4X1,0,22,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[250, 50, 500, 50], [250, 50, 500, 50], [250, 527, 500, 50], [250, 527, 500, 50]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_2X1_3,PX303Fg006_5X4_1X3_PX303Fg006_5X4_2X1,0,17,1,0,0,0,"[[False, 6, 0]]","[[250, 1681, 750, 50]]",[]
PX303Fg006_6X3_3X0_1_PX303Fg006_6X3_4X0_2,PX303Fg006_6X3_3X0_PX303Fg006_6X3_4X0,1,235,14,13,26,13,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[250, 794, 500, 50], [250, 794, 500, 50], [290, 794, 540, 50], [290, 794, 540, 50], [330, 794, 580, 50], [330, 794, 580, 50], [370, 794, 620, 50], [370, 794, 620, 50], [380, 794, 630, 50], [380, 794, 630, 50], [420, 794, 670, 50], [420, 794, 670, 50], [460, 794, 710, 50], [460, 794, 710, 50]]",[]
PX303Fg006_4X4_1X3_0_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_1X3_PX303Fg006_4X4_3X1,0,20,2,1,2,1,"[[False, 6, 0], [False, 6, 0]]","[[0, 1543, 250, 50], [0, 1543, 250, 50]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X0,0,42,3,1,4,2,"[[False, 2, 0], [False, 2, 0], [False, 2, 2]]","[[0, 654, 500, 50], [0, 654, 500, 50], [0, 654, 500, 709]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_3X0_1,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X0,0,28,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 5, 0], [False, 5, 0]]","[[250, 50, 250, 50], [250, 50, 250, 50], [250, 1432, 250, 50], [250, 1432, 250, 50]]",[]
PX303Fg006_5X3_1X1_3_PX303Fg006_5X3_3X0_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_3X0,0,44,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[750, 1296, 0, 50], [750, 1296, 0, 50]]",[]
PX303Fg006_6X3_1X0_2_PX303Fg006_6X3_2X0_3,PX303Fg006_6X3_1X0_PX303Fg006_6X3_2X0,0,67,4,2,6,3,"[[False, 2, 0], [False, 2, 0], [False, 2, 4], [False, 2, 4]]","[[500, 560, 750, 50], [500, 560, 750, 50], [500, 560, 750, 1107], [500, 560, 750, 1107]]",[]
PX303Fg006_4X3_2X2_2_PX303Fg006_4X3_3X2_3,PX303Fg006_4X3_2X2_PX303Fg006_4X3_3X2,1,182,3,2,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[630, 1101, 880, 50], [710, 1101, 960, 50], [710, 1101, 960, 50]]",[]
PX303Fg006_6X3_4X2_3_PX303Fg006_6X3_5X1_3,PX303Fg006_6X3_4X2_PX303Fg006_6X3_5X1,0,42,5,3,6,3,"[[False, 0, 0], [False, 5, 0], [False, 5, 0], [False, 5, 2], [False, 5, 2]]","[[750, 50, 750, 50], [750, 1347, 750, 50], [750, 1347, 750, 50], [750, 1347, 750, 636], [750, 1347, 750, 636]]",[]
PX303Fg006_5X3_1X1_5_PX303Fg006_5X3_3X2_3,PX303Fg006_5X3_1X1_PX303Fg006_5X3_3X2,0,20,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[1250, 1296, 750, 50], [1250, 1296, 750, 50]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_4X1_2,PX303Fg006_6X3_0X2_PX303Fg006_6X3_4X1,0,47,3,2,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[250, 50, 500, 50], [250, 630, 500, 50], [250, 630, 500, 50]]",[]
PX303Fg006_6X4_3X0_3_PX303Fg006_6X4_5X0_3,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X0,0,43,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 2]]","[[750, 1049, 750, 50], [750, 1049, 750, 50], [750, 1049, 750, 709]]",[]
PX303Fg006_6X4_2X3_3_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_2X3_PX303Fg006_6X4_4X2,0,18,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[750, 1499, 0, 50], [750, 1499, 0, 50]]",[]
PX303Fg006_5X4_3X0_1_PX303Fg006_5X4_4X0_2,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X0,1,166,14,13,26,13,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[250, 903, 500, 50], [250, 903, 500, 50], [290, 903, 540, 50], [290, 903, 540, 50], [330, 903, 580, 50], [330, 903, 580, 50], [370, 903, 620, 50], [370, 903, 620, 50], [380, 903, 630, 50], [380, 903, 630, 50], [420, 903, 670, 50], [420, 903, 670, 50], [460, 903, 710, 50], [460, 903, 710, 50]]",[]
PX303Fg006_4X4_1X0_2_PX303Fg006_4X4_2X3_1,PX303Fg006_4X4_1X0_PX303Fg006_4X4_2X3,0,30,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[500, 1230, 250, 50], [500, 1230, 250, 50]]",[]
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X0,0,64,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[0, 50, 500, 50], [0, 50, 500, 50], [0, 560, 500, 50], [0, 560, 500, 50]]",[]
PX303Fg006_6X3_0X2_2_PX303Fg006_6X3_2X1_4,PX303Fg006_6X3_0X2_PX303Fg006_6X3_2X1,0,34,2,1,2,1,"[[False, 2, 5], [False, 2, 5]]","[[500, 630, 1000, 1432], [500, 630, 1000, 1432]]",[]
PX303Fg006_6X4_3X0_3_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X2,0,38,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 2]]","[[750, 1049, 0, 50], [750, 1049, 0, 50], [750, 1049, 0, 672]]",[]
PX303Fg006_6X4_3X0_2_PX303Fg006_6X4_5X1_3,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X1,0,32,2,1,2,1,"[[False, 4, 2], [False, 4, 2]]","[[500, 1049, 750, 695], [500, 1049, 750, 695]]",[]
