fragmanetAndSide,fragment,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_5X3_0X2_4_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X0,21,1,0,0,0,"[[False, 5, 3]]","[[1000, 1334, 500, 939]]",[]
PX303Fg006_5X3_2X0_4_PX303Fg006_5X3_3X2_4,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X2,58,1,0,0,0,"[[False, 3, 0]]","[[1000, 953, 1000, 50]]",[]
PX303Fg006_6X3_1X2_2_PX303Fg006_6X3_5X2_3,PX303Fg006_6X3_1X2_PX303Fg006_6X3_5X2,8,1,0,0,0,"[[False, 2, 0]]","[[500, 641, 750, 205]]",[]
PX303Fg006_6X4_1X3_0_PX303Fg006_6X4_3X1_1,PX303Fg006_6X4_1X3_PX303Fg006_6X4_3X1,11,1,0,0,0,"[[False, 6, 0]]","[[0, 1512, 250, 50]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_3X2_1,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X2,15,1,0,0,0,"[[False, 4, 5]]","[[0, 1211, 250, 1446]]",[]
PX303Fg006_4X3_1X1_1_PX303Fg006_4X3_2X2_2,PX303Fg006_4X3_1X1_PX303Fg006_4X3_2X2,8,3,2,0,0,"[[False, 6, 0], [False, 6, 0], [False, 6, 0]]","[[380, 1671, 630, 50], [250, 1671, 500, 50], [370, 1671, 620, 50]]",[]
PX303Fg006_5X4_3X0_1_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X2,8,2,1,0,0,"[[False, 4, 0], [False, 4, 0]]","[[380, 1159, 130, 50], [370, 1159, 120, 50]]",[]
PX303Fg006_5X3_0X1_2_PX303Fg006_5X3_1X1_0,PX303Fg006_5X3_0X1_PX303Fg006_5X3_1X1,20,1,0,0,0,"[[False, 4, 0]]","[[500, 1049, 0, 50]]",[]
PX303Fg006_4X4_1X3_3_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_1X3_PX303Fg006_4X4_3X0,7,1,0,0,0,"[[False, 9, 0]]","[[750, 2418, 250, 50]]",[]
PX303Fg006_5X4_2X0_2_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X1,35,2,0,0,0,"[[False, 3, 0], [False, 3, 3]]","[[500, 928, 0, 50], [500, 928, 0, 925]]",[]
PX303Fg006_6X3_0X2_4_PX303Fg006_6X3_5X2_4,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X2,21,1,0,0,0,"[[False, 2, 0]]","[[1000, 650, 1000, 205]]",[]
PX303Fg006_6X3_0X0_2_PX303Fg006_6X3_1X0_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_1X0,27,2,1,0,0,"[[False, 0, 0], [False, 0, 3]]","[[500, 50, 250, 50], [500, 50, 250, 919]]",[]
PX303Fg006_6X3_2X0_2_PX303Fg006_6X3_5X2_3,PX303Fg006_6X3_2X0_PX303Fg006_6X3_5X2,15,1,0,0,0,"[[False, 4, 0]]","[[500, 1081, 750, 205]]",[]
PX303Fg006_6X4_1X2_2_PX303Fg006_6X4_2X2_1,PX303Fg006_6X4_1X2_PX303Fg006_6X4_2X2,3,1,0,0,0,"[[False, 5, 0]]","[[500, 1358, 250, 50]]",[]
PX303Fg006_6X4_3X2_0_PX303Fg006_6X4_5X0_3,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X0,36,2,0,0,0,"[[False, 4, 0], [False, 4, 2]]","[[0, 1165, 750, 730], [0, 1165, 750, 50]]",[]
PX303Fg006_6X4_2X1_2_PX303Fg006_6X4_3X1_2,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X1,15,1,0,0,0,"[[False, 2, 0]]","[[500, 555, 500, 50]]",[]
PX303Fg006_6X4_0X0_2_PX303Fg006_6X4_2X3_3,PX303Fg006_6X4_0X0_PX303Fg006_6X4_2X3,32,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[500, 655, 750, 50], [500, 50, 750, 50]]",[]
PX303Fg006_6X4_0X0_2_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X1,29,2,0,0,0,"[[False, 0, 2], [False, 2, 2]]","[[500, 50, 500, 601], [500, 655, 500, 601]]",[]
PX303Fg006_5X4_0X0_2_PX303Fg006_5X4_1X0_3,PX303Fg006_5X4_0X0_PX303Fg006_5X4_1X0,41,3,1,0,0,"[[False, 0, 0], [False, 4, 0], [False, 4, 3]]","[[500, 1089, 750, 50], [500, 50, 750, 50], [500, 1089, 750, 842]]",[]
PX303Fg006_5X4_1X2_0_PX303Fg006_5X4_2X0_3,PX303Fg006_5X4_1X2_PX303Fg006_5X4_2X0,41,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[0, 495, 750, 50], [0, 50, 750, 50]]",[]
PX303Fg006_4X3_0X0_1_PX303Fg006_4X3_1X2_0,PX303Fg006_4X3_0X0_PX303Fg006_4X3_1X2,50,1,0,0,0,"[[False, 4, 0]]","[[370, 1211, 120, 50]]",[]
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_4X0_4,PX303Fg006_6X3_0X2_PX303Fg006_6X3_4X0,6,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 1000, 50]]",[]
PX303Fg006_4X4_2X0_3_PX303Fg006_4X4_3X2_0,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X2,33,2,0,0,0,"[[False, 5, 0], [False, 5, 4]]","[[750, 1431, 0, 50], [750, 1431, 0, 1101]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_4X1,20,1,0,0,0,"[[False, 2, 0]]","[[250, 655, 0, 50]]",[]
PX303Fg006_6X4_4X2_3_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_4X2_PX303Fg006_6X4_5X3,20,1,0,0,0,"[[False, 2, 0]]","[[750, 703, 250, 50]]",[]
PX303Fg006_5X4_1X2_3_PX303Fg006_5X4_4X1_2,PX303Fg006_5X4_1X2_PX303Fg006_5X4_4X1,30,2,1,0,0,"[[False, 1, 0], [False, 1, 3]]","[[750, 495, 500, 50], [750, 495, 500, 925]]",[]
PX303Fg006_6X3_4X1_4_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X0,23,2,0,0,0,"[[False, 6, 0], [False, 6, 2]]","[[1000, 1616, 1000, 676], [1000, 1616, 1000, 50]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_2X2_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_2X2,23,1,0,0,0,"[[False, 3, 0]]","[[250, 919, 250, 50]]",[]
PX303Fg006_6X4_1X1_3_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_1X1_PX303Fg006_6X4_5X2,8,1,0,0,0,"[[False, 5, 0]]","[[750, 1347, 750, 50]]",[]
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X2,13,3,1,0,0,"[[False, 0, 0], [False, 3, 0], [False, 3, 4]]","[[0, 842, 0, 1023], [0, 50, 0, 50], [0, 842, 0, 50]]",[]
PX303Fg006_4X3_1X0_4_PX303Fg006_4X3_3X0_4,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X0,62,2,0,0,0,"[[False, 5, 0], [False, 5, 4]]","[[1000, 1319, 1000, 50], [1000, 1319, 1000, 1237]]",[]
PX303Fg006_5X3_3X2_3_PX303Fg006_5X3_4X1_2,PX303Fg006_5X3_3X2_PX303Fg006_5X3_4X1,21,4,2,0,0,"[[False, 6, 0], [False, 6, 0], [False, 6, 0], [False, 6, 3]]","[[750, 1745, 500, 957], [880, 1745, 630, 50], [870, 1745, 620, 50], [750, 1745, 500, 50]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_3X0_2,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X0,16,1,0,0,0,"[[False, 2, 0]]","[[250, 737, 500, 50]]",[]
PX303Fg006_4X4_2X0_1_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X0,20,1,0,0,0,"[[False, 5, 0]]","[[250, 1431, 250, 50]]",[]
PX303Fg006_4X4_2X0_2_PX303Fg006_4X4_3X3_0,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X3,31,3,2,0,0,"[[False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[630, 1431, 130, 50], [620, 1431, 120, 50], [500, 1431, 0, 50]]",[]
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_4X1_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X1,15,1,0,0,0,"[[False, 3, 0]]","[[0, 919, 0, 50]]",[]
PX303Fg006_4X4_1X2_3_PX303Fg006_4X4_2X2_0,PX303Fg006_4X4_1X2_PX303Fg006_4X4_2X2,2,2,0,0,0,"[[False, 9, 0], [False, 9, 3]]","[[750, 2257, 0, 50], [750, 2257, 0, 922]]",[]
PX303Fg006_5X4_3X1_3_PX303Fg006_5X4_4X2_3,PX303Fg006_5X4_3X1_PX303Fg006_5X4_4X2,44,2,0,0,0,"[[False, 3, 0], [False, 3, 4]]","[[750, 867, 750, 1023], [750, 867, 750, 50]]",[]
PX303Fg006_5X4_1X0_3_PX303Fg006_5X4_2X0_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_2X0,35,1,0,0,0,"[[False, 3, 0]]","[[750, 842, 250, 50]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_2X1_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X1,9,1,0,0,0,"[[False, 4, 2]]","[[250, 1093, 0, 555]]",[]
PX303Fg006_4X4_2X3_0_PX303Fg006_4X4_3X3_0,PX303Fg006_4X4_2X3_PX303Fg006_4X4_3X3,40,3,2,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[0, 644, 0, 50], [120, 644, 120, 50], [130, 644, 130, 50]]",[]
PX303Fg006_6X3_1X0_2_PX303Fg006_6X3_4X1_5,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X1,15,2,0,0,0,"[[False, 3, 0], [False, 3, 6]]","[[500, 919, 1250, 50], [500, 919, 1250, 1616]]",[]
PX303Fg006_6X4_2X1_2_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_2X1_PX303Fg006_6X4_4X2,9,1,0,0,0,"[[False, 2, 0]]","[[500, 555, 0, 50]]",[]
PX303Fg006_6X3_2X2_4_PX303Fg006_6X3_3X2_1,PX303Fg006_6X3_2X2_PX303Fg006_6X3_3X2,18,2,1,0,0,"[[False, 6, 0], [False, 6, 0]]","[[1000, 1542, 250, 50], [1120, 1542, 370, 50]]",[]
PX303Fg006_5X4_2X1_3_PX303Fg006_5X4_4X3_3,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X3,14,1,0,0,0,"[[False, 4, 0]]","[[750, 1150, 750, 50]]",[]
PX303Fg006_6X3_0X2_4_PX303Fg006_6X3_2X2_5,PX303Fg006_6X3_0X2_PX303Fg006_6X3_2X2,14,2,0,0,0,"[[False, 2, 0], [False, 2, 6]]","[[1000, 650, 1250, 50], [1000, 650, 1250, 1542]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X1,3,1,0,0,0,"[[False, 2, 0]]","[[250, 650, 0, 50]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_5X0_3,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X0,17,2,0,0,0,"[[False, 2, 0], [False, 2, 2]]","[[250, 555, 750, 730], [250, 555, 750, 50]]",[]
PX303Fg006_5X4_0X2_2_PX303Fg006_5X4_2X0_2,PX303Fg006_5X4_0X2_PX303Fg006_5X4_2X0,10,2,1,0,0,"[[False, 0, 0], [False, 5, 0]]","[[500, 1377, 500, 50], [500, 50, 500, 50]]",[]
PX303Fg006_4X3_0X1_2_PX303Fg006_4X3_1X1_1,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X1,26,3,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[630, 978, 380, 50], [620, 978, 370, 50], [500, 978, 250, 50]]",[]
PX303Fg006_6X3_1X0_3_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X1,3,1,0,0,0,"[[False, 3, 0]]","[[750, 919, 0, 50]]",[]
PX303Fg006_5X4_0X2_2_PX303Fg006_5X4_3X3_3,PX303Fg006_5X4_0X2_PX303Fg006_5X4_3X3,7,2,1,0,0,"[[False, 0, 0], [False, 5, 0]]","[[500, 50, 750, 50], [500, 1377, 750, 50]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X2,21,2,1,0,0,"[[False, 2, 0], [False, 2, 0]]","[[0, 737, 250, 205], [0, 737, 250, 50]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_1X1_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X1,41,1,0,0,0,"[[False, 3, 0]]","[[0, 936, 500, 50]]",[]
PX303Fg006_5X4_1X3_2_PX303Fg006_5X4_4X3_2,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X3,8,2,0,0,0,"[[False, 2, 0], [False, 2, 4]]","[[500, 530, 500, 50], [500, 530, 500, 1208]]",[]
PX303Fg006_5X3_0X0_2_PX303Fg006_5X3_2X0_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_2X0,35,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[500, 936, 750, 50], [500, 50, 750, 50]]",[]
PX303Fg006_6X3_0X0_4_PX303Fg006_6X3_2X1_3,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X1,16,1,1,0,0,"[[False, 0, 0]]","[[1000, 50, 750, 50]]",[]
PX303Fg006_6X4_2X3_2_PX303Fg006_6X4_4X1_3,PX303Fg006_6X4_2X3_PX303Fg006_6X4_4X1,6,1,1,0,0,"[[False, 1, 0]]","[[500, 425, 750, 50]]",[]
PX303Fg006_5X4_0X2_3_PX303Fg006_5X4_4X1_3,PX303Fg006_5X4_0X2_PX303Fg006_5X4_4X1,8,2,0,0,0,"[[False, 5, 0], [False, 5, 3]]","[[750, 1377, 750, 925], [750, 1377, 750, 50]]",[]
PX303Fg006_6X3_0X2_2_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X1,3,1,0,0,0,"[[False, 2, 0]]","[[500, 650, 0, 50]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_4X0_1,PX303Fg006_6X4_2X1_PX303Fg006_6X4_4X0,12,1,0,0,0,"[[False, 2, 0]]","[[250, 555, 250, 50]]",[]
PX303Fg006_5X3_3X0_4_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X1,45,2,0,0,0,"[[False, 5, 0], [False, 5, 3]]","[[1000, 1307, 250, 50], [1000, 1307, 250, 957]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_4X0_2,PX303Fg006_6X4_1X0_PX303Fg006_6X4_4X0,10,1,0,0,0,"[[False, 4, 0]]","[[250, 1093, 500, 50]]",[]
PX303Fg006_5X3_1X1_2_PX303Fg006_5X3_4X0_4,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X0,12,1,0,0,0,"[[False, 4, 3]]","[[500, 1023, 1000, 939]]",[]
PX303Fg006_6X3_0X2_3_PX303Fg006_6X3_3X2_3,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X2,21,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[750, 50, 750, 50], [750, 650, 750, 50]]",[]
PX303Fg006_6X4_0X3_2_PX303Fg006_6X4_1X3_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X3,27,4,4,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0]]","[[500, 50, 250, 50], [630, 184, 380, 50], [500, 184, 250, 50], [620, 184, 370, 50]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_1X2_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X2,17,1,1,0,0,"[[False, 0, 0]]","[[250, 184, 750, 50]]",[]
PX303Fg006_6X4_3X3_0_PX303Fg006_6X4_4X3_3,PX303Fg006_6X4_3X3_PX303Fg006_6X4_4X3,4,1,0,0,0,"[[False, 4, 0]]","[[0, 1180, 750, 50]]",[]
PX303Fg006_6X4_1X3_2_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X3,10,1,0,0,0,"[[False, 6, 2]]","[[500, 1512, 750, 517]]",[]
PX303Fg006_6X3_4X1_5_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X0,23,1,0,0,0,"[[False, 6, 2]]","[[1250, 1616, 1000, 676]]",[]
PX303Fg006_5X4_1X1_1_PX303Fg006_5X4_2X0_0,PX303Fg006_5X4_1X1_PX303Fg006_5X4_2X0,21,3,2,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[250, 696, 0, 50], [370, 696, 120, 50], [380, 696, 130, 50]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_2X0_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_2X0,23,4,1,0,0,"[[False, 0, 0], [False, 0, 3], [False, 2, 0], [False, 2, 3]]","[[250, 50, 250, 50], [250, 655, 250, 894], [250, 655, 250, 50], [250, 50, 250, 894]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_1X2_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_1X2,8,2,1,0,0,"[[False, 2, 0], [False, 2, 0]]","[[380, 626, 130, 50], [370, 626, 120, 50]]",[]
PX303Fg006_4X4_2X1_2_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X0,20,1,0,0,0,"[[False, 4, 0]]","[[500, 1155, 250, 50]]",[]
PX303Fg006_5X4_1X2_0_PX303Fg006_5X4_3X2_2,PX303Fg006_5X4_1X2_PX303Fg006_5X4_3X2,18,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[0, 50, 500, 50], [0, 495, 500, 50]]",[]
PX303Fg006_4X3_1X0_2_PX303Fg006_4X3_3X1_0,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X1,59,2,0,0,0,"[[False, 5, 0], [False, 5, 4]]","[[500, 1319, 0, 50], [500, 1319, 0, 1146]]",[]
PX303Fg006_6X4_0X1_3_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X0,28,1,1,0,0,"[[False, 1, 0]]","[[750, 440, 0, 50]]",[]
PX303Fg006_4X3_2X1_0_PX303Fg006_4X3_3X1_2,PX303Fg006_4X3_2X1_PX303Fg006_4X3_3X1,38,3,2,0,0,"[[False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[130, 1254, 630, 50], [0, 1254, 500, 50], [120, 1254, 620, 50]]",[]
PX303Fg006_6X4_0X0_2_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X1,29,4,1,0,0,"[[False, 0, 0], [False, 0, 2], [False, 2, 0], [False, 2, 2]]","[[500, 50, 250, 50], [500, 655, 250, 601], [500, 655, 250, 50], [500, 50, 250, 601]]",[]
PX303Fg006_5X3_2X0_2_PX303Fg006_5X3_4X2_0,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X2,41,2,0,0,0,"[[False, 3, 0], [False, 3, 2]]","[[500, 953, 0, 690], [500, 953, 0, 50]]",[]
PX303Fg006_6X4_0X2_2_PX303Fg006_6X4_3X1_2,PX303Fg006_6X4_0X2_PX303Fg006_6X4_3X1,7,1,1,0,0,"[[False, 1, 0]]","[[500, 410, 500, 50]]",[]
PX303Fg006_4X4_0X1_1_PX303Fg006_4X4_3X2_0,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X2,11,1,0,0,0,"[[False, 3, 0]]","[[250, 934, 0, 50]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X0,15,2,0,0,0,"[[False, 2, 0], [False, 2, 4]]","[[250, 530, 250, 1159], [250, 530, 250, 50]]",[]
PX303Fg006_5X3_1X2_0_PX303Fg006_5X3_4X0_5,PX303Fg006_5X3_1X2_PX303Fg006_5X3_4X0,4,2,0,0,0,"[[False, 2, 0], [False, 2, 3]]","[[0, 698, 1250, 50], [0, 698, 1250, 939]]",[]
PX303Fg006_6X4_0X0_3_PX303Fg006_6X4_2X1_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_2X1,15,1,0,0,0,"[[False, 2, 2]]","[[750, 655, 0, 555]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_4X3_3,PX303Fg006_6X4_2X1_PX303Fg006_6X4_4X3,12,1,0,0,0,"[[False, 2, 0]]","[[250, 555, 750, 50]]",[]
PX303Fg006_6X3_0X2_4_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X0,26,1,0,0,0,"[[False, 2, 0]]","[[1000, 650, 500, 50]]",[]
PX303Fg006_6X4_0X1_3_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X2,23,1,1,0,0,"[[False, 1, 0]]","[[750, 440, 750, 50]]",[]
PX303Fg006_5X3_2X0_3_PX303Fg006_5X3_4X2_3,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X2,41,2,0,0,0,"[[False, 3, 0], [False, 3, 2]]","[[750, 953, 750, 50], [750, 953, 750, 690]]",[]
PX303Fg006_5X4_2X0_3_PX303Fg006_5X4_4X3_3,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X3,16,1,0,0,0,"[[False, 3, 0]]","[[750, 928, 750, 50]]",[]
PX303Fg006_6X4_1X1_3_PX303Fg006_6X4_2X3_1,PX303Fg006_6X4_1X1_PX303Fg006_6X4_2X3,15,1,0,0,0,"[[False, 5, 0]]","[[750, 1347, 250, 50]]",[]
PX303Fg006_4X3_1X0_5_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X0,62,1,0,0,0,"[[False, 5, 0]]","[[1250, 1319, 250, 50]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_4X3_3,PX303Fg006_6X4_0X1_PX303Fg006_6X4_4X3,20,1,1,0,0,"[[False, 1, 0]]","[[250, 440, 750, 50]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_1X0_3,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X0,16,1,0,0,0,"[[False, 4, 0]]","[[0, 1105, 750, 50]]",[]
PX303Fg006_5X4_1X2_0_PX303Fg006_5X4_2X1_3,PX303Fg006_5X4_1X2_PX303Fg006_5X4_2X1,29,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[0, 495, 750, 50], [0, 50, 750, 50]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_1X0_3,PX303Fg006_5X3_0X1_PX303Fg006_5X3_1X0,29,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[0, 50, 750, 50], [0, 1049, 750, 50]]",[]
PX303Fg006_5X3_1X0_1_PX303Fg006_5X3_3X2_3,PX303Fg006_5X3_1X0_PX303Fg006_5X3_3X2,21,1,0,0,0,"[[False, 3, 0]]","[[250, 920, 750, 50]]",[]
PX303Fg006_6X3_2X0_3_PX303Fg006_6X3_3X2_3,PX303Fg006_6X3_2X0_PX303Fg006_6X3_3X2,23,1,0,0,0,"[[False, 4, 0]]","[[750, 1081, 750, 50]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_4X1_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X1,32,1,0,0,0,"[[False, 3, 3]]","[[250, 936, 0, 957]]",[]
PX303Fg006_6X4_1X1_2_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_1X1_PX303Fg006_6X4_4X1,4,1,0,0,0,"[[False, 5, 0]]","[[500, 1347, 250, 50]]",[]
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_3X0_3,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X0,17,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[0, 842, 750, 50], [0, 50, 750, 50]]",[]
PX303Fg006_6X3_2X2_4_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_2X2_PX303Fg006_6X3_3X1,2,1,0,0,0,"[[False, 6, 0]]","[[1000, 1542, 0, 50]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_1X3_2,PX303Fg006_6X4_0X1_PX303Fg006_6X4_1X3,27,3,3,0,0,"[[False, 1, 0], [False, 1, 0], [False, 1, 0]]","[[380, 440, 630, 50], [250, 440, 500, 50], [370, 440, 620, 50]]",[]
PX303Fg006_6X4_1X3_3_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_4X2,12,1,0,0,0,"[[False, 6, 0]]","[[750, 1512, 0, 50]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_2X1_3,PX303Fg006_6X3_0X2_PX303Fg006_6X3_2X1,19,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[250, 50, 750, 50], [250, 650, 750, 50]]",[]
PX303Fg006_6X3_2X1_0_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X0,22,2,0,0,0,"[[False, 5, 0], [False, 5, 2]]","[[0, 1343, 1000, 50], [0, 1343, 1000, 676]]",[]
PX303Fg006_5X3_2X1_0_PX303Fg006_5X3_4X2_2,PX303Fg006_5X3_2X1_PX303Fg006_5X3_4X2,12,1,0,0,0,"[[False, 2, 0]]","[[0, 583, 500, 50]]",[]
PX303Fg006_5X3_2X2_1_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_2X2_PX303Fg006_5X3_4X0,15,1,0,0,0,"[[False, 2, 3]]","[[250, 718, 250, 939]]",[]
PX303Fg006_5X3_3X2_4_PX303Fg006_5X3_4X0_3,PX303Fg006_5X3_3X2_PX303Fg006_5X3_4X0,14,1,0,0,0,"[[False, 6, 3]]","[[1000, 1745, 750, 939]]",[]
PX303Fg006_5X4_3X0_2_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X0,5,1,0,0,0,"[[False, 4, 0]]","[[500, 1159, 0, 50]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_2X3_2,PX303Fg006_4X4_0X0_PX303Fg006_4X4_2X3,11,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[250, 50, 500, 50], [250, 1105, 500, 50]]",[]
PX303Fg006_4X4_0X3_3_PX303Fg006_4X4_1X0_3,PX303Fg006_4X4_0X3_PX303Fg006_4X4_1X0,7,1,0,0,0,"[[False, 4, 0]]","[[750, 1103, 750, 50]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_3X1_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X1,16,1,0,0,0,"[[False, 2, 0]]","[[250, 655, 250, 50]]",[]
