fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_6X4_2X3_0_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_2X3_PX303Fg006_6X4_4X3,0,3,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_4X3,0,4,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_5X4_2X0_1_PX303Fg006_5X4_3X2_0,PX303Fg006_5X4_2X0_PX303Fg006_5X4_3X2,0,6,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1175, 250, 50, 250], [1175, 250, 50, 0]]",[]
PX303Fg006_4X4_0X1_0_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X0,0,6,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 1249, 250], [50, 250, 1249, 0], [50, 0, 1249, 250], [50, 0, 1249, 0]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_3X2_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_3X2,0,4,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[50, 250, 843, 0], [50, 0, 843, 0]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[573, 250, 50, 250], [573, 250, 50, 0], [573, 0, 50, 250], [573, 0, 50, 0]]",[]
PX303Fg006_4X3_0X1_0_PX303Fg006_4X3_3X2_0,PX303Fg006_4X3_0X1_PX303Fg006_4X3_3X2,0,8,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X3_1X2_0_PX303Fg006_4X3_2X0_0,PX303Fg006_4X3_1X2_PX303Fg006_4X3_2X0,0,12,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_2X3_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_2X3,0,12,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[528, 250, 50, 250], [528, 0, 50, 250]]",[]
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X0,0,8,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 826, 250], [50, 250, 826, 0]]",[]
PX303Fg006_4X4_1X3_0_PX303Fg006_4X4_2X3_0,PX303Fg006_4X4_1X3_PX303Fg006_4X4_2X3,0,53,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_1X0_0_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_3X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_1X0_0_PX303Fg006_6X4_2X1_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X1,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_2X3_1_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X3,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1105, 250, 898, 250], [1105, 250, 898, 0], [1105, 0, 898, 250], [1105, 0, 898, 0]]",[]
PX303Fg006_6X4_1X1_0_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_1X1_PX303Fg006_6X4_5X1,0,2,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 939, 0], [50, 250, 939, 250]]",[]
PX303Fg006_5X4_0X1_1_PX303Fg006_5X4_1X0_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X0,0,8,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[916, 250, 50, 250], [916, 0, 50, 250]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X2,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[649, 250, 50, 250], [649, 250, 50, 0], [649, 0, 50, 250], [649, 0, 50, 0]]",[]
PX303Fg006_4X3_2X1_1_PX303Fg006_4X3_3X1_0,PX303Fg006_4X3_2X1_PX303Fg006_4X3_3X1,1,28,20,20,18,9,"[[False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 2], [False, 2, 2], [False, 2, 2], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4], [False, 4, 4]]","[[954, 1000, 50, 1000], [954, 1000, 50, 1050], [954, 1050, 50, 1050], [954, 1050, 50, 1100], [954, 150, 50, 200], [954, 200, 50, 200], [954, 0, 50, 250], [954, 200, 50, 250], [954, 400, 50, 400], [954, 400, 50, 450], [954, 450, 50, 450], [954, 450, 50, 500], [954, 500, 50, 500], [954, 500, 50, 550], [954, 850, 50, 850], [954, 850, 50, 900], [954, 900, 50, 900], [954, 900, 50, 950], [954, 950, 50, 1000], [954, 950, 50, 950]]",[]
PX303Fg006_4X3_0X2_0_PX303Fg006_4X3_1X2_1,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X2,0,28,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 1852, 250], [50, 250, 1852, 0], [50, 0, 1852, 250], [50, 0, 1852, 0]]",[]
PX303Fg006_6X4_2X1_0_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X1,0,4,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 939, 0], [50, 250, 939, 250], [50, 0, 939, 0], [50, 0, 939, 250]]",[]
PX303Fg006_6X3_0X1_0_PX303Fg006_6X3_3X1_1,PX303Fg006_6X3_0X1_PX303Fg006_6X3_3X1,0,9,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 685, 250], [50, 0, 685, 0]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[808, 250, 979, 250], [808, 250, 979, 0], [808, 0, 979, 250], [808, 0, 979, 0]]",[]
PX303Fg006_5X4_3X0_0_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X2,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_3X1_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X1,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[649, 250, 50, 250], [649, 250, 50, 0], [649, 0, 50, 250], [649, 0, 50, 0]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_3X2_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X2,0,9,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X0,0,9,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[825, 250, 50, 250], [825, 0, 50, 250]]",[]
PX303Fg006_5X4_2X0_1_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X0,0,8,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1175, 250, 979, 250], [1175, 250, 979, 0]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_4X3,0,3,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_6X4_1X1_0_PX303Fg006_6X4_3X0_1,PX303Fg006_6X4_1X1_PX303Fg006_6X4_3X0,0,4,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 907, 250], [50, 250, 907, 0]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_3X1_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X1,0,4,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_3X0,0,9,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[770, 250, 50, 250], [770, 0, 50, 250]]",[]
PX303Fg006_6X4_3X1_1_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X3,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[978, 250, 50, 250], [978, 250, 50, 0], [978, 0, 50, 250], [978, 0, 50, 0]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_3X0_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 831, 250], [50, 250, 831, 0], [50, 0, 831, 250], [50, 0, 831, 0]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_3X1_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X1,0,4,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[808, 250, 50, 250], [808, 0, 50, 250]]",[]
PX303Fg006_5X4_2X2_0_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_2X2_PX303Fg006_5X4_4X0,0,8,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_2X3_1_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_2X3_PX303Fg006_5X4_4X2,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1584, 250, 868, 250], [1584, 250, 868, 0], [1584, 0, 868, 250], [1584, 0, 868, 0]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_3X1_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_3X1,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[528, 250, 50, 250], [528, 250, 50, 0], [528, 0, 50, 250], [528, 0, 50, 0]]",[]
PX303Fg006_5X3_2X2_1_PX303Fg006_5X3_3X0_1,PX303Fg006_5X3_2X2_PX303Fg006_5X3_3X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1539, 250, 831, 250], [1539, 250, 831, 0], [1539, 0, 831, 250], [1539, 0, 831, 0]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_4X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 979, 250], [50, 250, 979, 0], [50, 0, 979, 250], [50, 0, 979, 0]]",[]
PX303Fg006_6X4_3X3_0_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_3X3_PX303Fg006_6X4_5X2,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X3_0X1_0_PX303Fg006_4X3_1X2_0,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X2,0,6,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_2X1_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_2X1,0,9,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X0,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 826, 250], [50, 250, 826, 0], [50, 0, 826, 250], [50, 0, 826, 0]]",[]
PX303Fg006_6X4_2X0_1_PX303Fg006_6X4_3X2_1,PX303Fg006_6X4_2X0_PX303Fg006_6X4_3X2,0,2,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[931, 0, 843, 0], [931, 250, 843, 0]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X3,0,6,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X4_1X1_0_PX303Fg006_4X4_3X2_0,PX303Fg006_4X4_1X1_PX303Fg006_4X4_3X2,0,9,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_6X4_2X3_0_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_2X3_PX303Fg006_6X4_4X1,0,9,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_4X4_1X1_0_PX303Fg006_4X4_2X0_0,PX303Fg006_4X4_1X1_PX303Fg006_4X4_2X0,0,9,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_5X4_2X0_1_PX303Fg006_5X4_3X3_1,PX303Fg006_5X4_2X0_PX303Fg006_5X4_3X3,0,6,1,1,0,0,"[[False, 1, 0]]","[[1175, 250, 782, 0]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_2X2_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X2,0,6,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_1X3_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_1X3,0,16,8,8,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1]]","[[528, 250, 50, 250], [528, 250, 50, 0], [528, 0, 50, 250], [528, 0, 50, 0], [528, 250, 212, 250], [528, 250, 212, 0], [528, 0, 212, 250], [528, 0, 212, 0]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_3X0_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X0,0,9,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[825, 250, 942, 250], [825, 250, 942, 0], [825, 0, 942, 250], [825, 0, 942, 0]]",[]
PX303Fg006_6X3_1X2_0_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_1X2_PX303Fg006_6X3_5X0,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 667, 0], [50, 250, 667, 250], [50, 0, 667, 0], [50, 0, 667, 250]]",[]
PX303Fg006_6X4_4X0_1_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X0,0,35,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[781, 250, 709, 250], [781, 250, 709, 0], [781, 0, 709, 250], [781, 0, 709, 0]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_4X1_0,PX303Fg006_5X3_0X1_PX303Fg006_5X3_4X1,0,12,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_3X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 826, 250], [50, 250, 826, 0], [50, 0, 826, 250], [50, 0, 826, 0]]",[]
PX303Fg006_4X3_2X1_0_PX303Fg006_4X3_3X2_0,PX303Fg006_4X3_2X1_PX303Fg006_4X3_3X2,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_4X3,0,4,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[573, 250, 50, 250], [573, 0, 50, 250]]",[]
PX303Fg006_4X3_1X1_1_PX303Fg006_4X3_3X1_0,PX303Fg006_4X3_1X1_PX303Fg006_4X3_3X1,0,6,1,1,0,0,"[[False, 1, 1]]","[[1862, 250, 50, 250]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_1X2_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X2,0,6,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_4X4_0X3_0_PX303Fg006_4X4_2X3_1,PX303Fg006_4X4_0X3_PX303Fg006_4X4_2X3,0,12,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 1273, 250], [50, 0, 1273, 250]]",[]
PX303Fg006_4X4_2X1_1_PX303Fg006_4X4_3X2_1,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X2,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[825, 250, 1304, 250], [825, 250, 1304, 0], [825, 0, 1304, 250], [825, 0, 1304, 0]]",[]
PX303Fg006_5X3_1X0_1_PX303Fg006_5X3_3X0_0,PX303Fg006_5X3_1X0_PX303Fg006_5X3_3X0,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1245, 250, 50, 250], [1245, 250, 50, 0], [1245, 0, 50, 250], [1245, 0, 50, 0]]",[]
PX303Fg006_4X4_1X1_0_PX303Fg006_4X4_2X0_1,PX303Fg006_4X4_1X1_PX303Fg006_4X4_2X0,0,9,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 1261, 250]]",[]
PX303Fg006_6X3_3X2_1_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X2,0,16,4,4,4,2,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[405, 250, 50, 250], [405, 250, 50, 0], [405, 0, 50, 250], [405, 0, 50, 0]]",[]
PX303Fg006_5X4_2X3_0_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_3X3_0_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_3X3_PX303Fg006_5X4_4X3,0,25,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 781, 250], [50, 250, 781, 0], [50, 0, 781, 250], [50, 0, 781, 0]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X3,0,8,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1081, 250, 781, 250], [1081, 250, 781, 0]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_1X2_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X2,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[754, 250, 50, 250], [754, 250, 50, 0], [754, 0, 50, 250], [754, 0, 50, 0]]",[]
PX303Fg006_4X4_0X1_0_PX303Fg006_4X4_3X3_0,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X3,0,6,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[50, 250, 50, 0], [50, 0, 50, 0]]",[]
PX303Fg006_5X3_3X0_0_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X1,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 976, 0], [50, 250, 976, 250], [50, 0, 976, 0], [50, 0, 976, 250]]",[]
PX303Fg006_6X4_2X0_1_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_5X0,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[931, 0, 50, 250], [931, 0, 50, 0], [931, 250, 50, 250], [931, 250, 50, 0]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_2X0_PX303Fg006_6X3_5X1,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[750, 0, 548, 250], [750, 0, 548, 0], [750, 250, 548, 250], [750, 250, 548, 0]]",[]
PX303Fg006_6X3_3X2_1_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X0,0,16,4,4,4,2,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[405, 250, 667, 0], [405, 250, 667, 250], [405, 0, 667, 0], [405, 0, 667, 250]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_1X0_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_1X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X4_0X1_0_PX303Fg006_4X4_1X1_1,PX303Fg006_4X4_0X1_PX303Fg006_4X4_1X1,0,32,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 1645, 250], [50, 250, 1645, 0], [50, 0, 1645, 250], [50, 0, 1645, 0]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X3,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[573, 250, 898, 250], [573, 250, 898, 0], [573, 0, 898, 250], [573, 0, 898, 0]]",[]
PX303Fg006_5X4_3X2_1_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_3X2_PX303Fg006_5X4_4X1,0,12,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[731, 0, 50, 250], [731, 0, 50, 0]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_2X0_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X0,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[825, 250, 750, 0], [825, 250, 750, 250], [825, 0, 750, 0], [825, 0, 750, 250]]",[]
PX303Fg006_4X4_1X3_1_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_1X3_PX303Fg006_4X4_3X0,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1225, 250, 1249, 250], [1225, 250, 1249, 0], [1225, 0, 1249, 250], [1225, 0, 1249, 0]]",[]
PX303Fg006_4X3_1X2_0_PX303Fg006_4X3_2X2_1,PX303Fg006_4X3_1X2_PX303Fg006_4X3_2X2,0,56,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 1096, 250], [50, 250, 1096, 0]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X1,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[754, 250, 976, 0], [754, 250, 976, 250], [754, 0, 976, 0], [754, 0, 976, 250]]",[]
PX303Fg006_5X3_2X1_0_PX303Fg006_5X3_3X2_1,PX303Fg006_5X3_2X1_PX303Fg006_5X3_3X2,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 646, 0], [50, 250, 646, 250], [50, 0, 646, 0], [50, 0, 646, 250]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_1X0_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_1X0,0,27,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 50, 0]]",[]
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_2X0_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_2X0,0,7,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 1175, 250]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X3,0,6,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1081, 250, 50, 250], [1081, 250, 50, 0]]",[]
PX303Fg006_6X4_3X1_1_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X3,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[978, 250, 898, 250], [978, 250, 898, 0], [978, 0, 898, 250], [978, 0, 898, 0]]",[]
PX303Fg006_6X4_3X1_0_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
