fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_6X4_2X2_3_PX303Fg006_6X4_4X1_2,PX303Fg006_6X4_2X2_PX303Fg006_6X4_4X1,0,2,1,1,0,0,"[[False, 1, 0]]","[[750, 410, 500, 50]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X0,0,30,1,1,0,0,"[[False, 0, 0]]","[[250, 50, 250, 50]]",[]
PX303Fg006_6X4_4X0_0_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X0,1,59,5,3,8,4,"[[False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 2]]","[[0, 749, 250, 50], [0, 50, 250, 50], [0, 749, 250, 726], [80, 749, 330, 50], [170, 749, 420, 50]]",[]
PX303Fg006_5X3_0X0_4_PX303Fg006_5X3_4X1_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X1,0,65,3,1,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[1000, 973, 750, 909], [1000, 973, 750, 50], [1000, 50, 750, 50]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_2X2_4,PX303Fg006_6X3_0X1_PX303Fg006_6X3_2X2,0,13,1,0,0,0,"[[False, 3, 1]]","[[250, 796, 1000, 412]]",[]
PX303Fg006_4X4_0X1_2_PX303Fg006_4X4_3X2_0,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X2,0,15,2,0,2,1,"[[False, 3, 0], [False, 3, 4]]","[[500, 891, 0, 50], [500, 891, 0, 1028]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_3X2_1,PX303Fg006_6X3_1X1_PX303Fg006_6X3_3X2,0,28,1,0,0,0,"[[False, 2, 0]]","[[0, 655, 250, 50]]",[]
PX303Fg006_6X3_3X2_2_PX303Fg006_6X3_4X2_3,PX303Fg006_6X3_3X2_PX303Fg006_6X3_4X2,0,72,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[500, 1167, 750, 806], [500, 1167, 750, 50], [580, 1167, 830, 50], [670, 1167, 920, 50]]",[]
PX303Fg006_6X3_3X2_3_PX303Fg006_6X3_4X0_3,PX303Fg006_6X3_3X2_PX303Fg006_6X3_4X0,0,19,2,0,2,1,"[[False, 4, 0], [False, 4, 4]]","[[750, 1167, 750, 1017], [750, 1167, 750, 50]]",[]
PX303Fg006_5X3_0X0_4_PX303Fg006_5X3_1X2_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X2,0,49,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[1000, 50, 250, 50], [1000, 973, 250, 50]]",[]
PX303Fg006_5X4_2X0_0_PX303Fg006_5X4_3X1_3,PX303Fg006_5X4_2X0_PX303Fg006_5X4_3X1,0,14,2,1,2,1,"[[False, 0, 0], [False, 4, 0]]","[[0, 50, 750, 50], [0, 1060, 750, 50]]",[]
PX303Fg006_5X3_0X0_3_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X0,0,44,3,1,2,1,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[750, 973, 500, 937], [750, 50, 500, 50], [750, 973, 500, 50]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_1X2_4,PX303Fg006_5X3_0X1_PX303Fg006_5X3_1X2,0,42,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[0, 50, 1000, 50], [0, 864, 1000, 50]]",[]
PX303Fg006_5X3_3X1_0_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_3X1_PX303Fg006_5X3_4X0,0,36,1,0,0,0,"[[False, 4, 0]]","[[0, 1184, 500, 50]]",[]
PX303Fg006_5X3_0X1_1_PX303Fg006_5X3_3X2_3,PX303Fg006_5X3_0X1_PX303Fg006_5X3_3X2,0,29,1,0,0,0,"[[False, 3, 0]]","[[250, 864, 750, 50]]",[]
PX303Fg006_6X4_1X2_3_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_1X2_PX303Fg006_6X4_3X0,0,17,1,0,0,0,"[[False, 5, 0]]","[[750, 1437, 0, 50]]",[]
PX303Fg006_5X4_3X3_3_PX303Fg006_5X4_4X0_3,PX303Fg006_5X4_3X3_PX303Fg006_5X4_4X0,0,8,2,0,2,1,"[[False, 5, 0], [False, 5, 3]]","[[750, 1472, 750, 859], [750, 1472, 750, 50]]",[]
PX303Fg006_5X3_1X2_0_PX303Fg006_5X3_4X1_4,PX303Fg006_5X3_1X2_PX303Fg006_5X3_4X1,0,60,2,1,2,1,"[[False, 0, 0], [False, 4, 0]]","[[0, 50, 1000, 50], [0, 1146, 1000, 50]]",[]
PX303Fg006_5X3_1X1_2_PX303Fg006_5X3_2X2_3,PX303Fg006_5X3_1X1_PX303Fg006_5X3_2X2,0,10,1,1,0,0,"[[False, 0, 0]]","[[500, 50, 750, 50]]",[]
PX303Fg006_5X4_0X1_3_PX303Fg006_5X4_2X3_3,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X3,0,17,1,0,0,0,"[[False, 3, 2]]","[[750, 755, 750, 511]]",[]
PX303Fg006_6X4_0X2_2_PX303Fg006_6X4_3X3_2,PX303Fg006_6X4_0X2_PX303Fg006_6X4_3X3,0,12,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[500, 50, 500, 50], [500, 543, 500, 50]]",[]
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_3X2_2,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X2,0,14,1,0,0,0,"[[False, 3, 0]]","[[0, 894, 500, 50]]",[]
PX303Fg006_5X3_2X2_3_PX303Fg006_5X3_3X2_1,PX303Fg006_5X3_2X2_PX303Fg006_5X3_3X2,1,68,4,3,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[750, 50, 250, 50], [750, 863, 250, 50], [830, 863, 330, 50], [920, 863, 420, 50]]",[]
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_3X2_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X2,0,14,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[0, 50, 250, 50], [0, 894, 250, 50]]",[]
PX303Fg006_6X3_1X0_4_PX303Fg006_6X3_2X0_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_2X0,1,18,1,0,0,0,"[[False, 3, 0]]","[[1000, 773, 250, 50]]",[]
PX303Fg006_6X4_0X3_2_PX303Fg006_6X4_2X0_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_2X0,0,11,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[500, 50, 250, 50], [500, 581, 250, 50]]",[]
PX303Fg006_5X4_2X3_1_PX303Fg006_5X4_4X2_2,PX303Fg006_5X4_2X3_PX303Fg006_5X4_4X2,0,22,2,0,2,1,"[[False, 2, 0], [False, 2, 3]]","[[250, 511, 500, 50], [250, 511, 500, 932]]",[]
PX303Fg006_5X3_2X0_0_PX303Fg006_5X3_3X2_2,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X2,0,31,1,0,0,0,"[[False, 4, 0]]","[[0, 1001, 500, 50]]",[]
PX303Fg006_6X4_0X3_3_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X1,0,21,2,0,2,1,"[[False, 0, 3], [False, 2, 3]]","[[750, 581, 250, 861], [750, 50, 250, 861]]",[]
PX303Fg006_6X4_4X1_1_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X0,0,26,3,1,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 2]]","[[250, 565, 250, 50], [250, 565, 250, 726], [250, 50, 250, 50]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_1X1_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_1X1,0,23,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 250, 50]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_2X3_2,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X3,0,17,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 500, 50]]",[]
PX303Fg006_6X3_0X2_2_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X0,0,38,1,0,0,0,"[[False, 0, 2]]","[[500, 50, 1000, 667]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_4X3,0,4,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 0, 50]]",[]
PX303Fg006_6X3_1X2_3_PX303Fg006_6X3_2X2_3,PX303Fg006_6X3_1X2_PX303Fg006_6X3_2X2,0,20,1,0,0,0,"[[False, 3, 1]]","[[750, 982, 750, 412]]",[]
PX303Fg006_4X3_1X2_1_PX303Fg006_4X3_3X2_2,PX303Fg006_4X3_1X2_PX303Fg006_4X3_3X2,0,12,1,0,0,0,"[[False, 5, 4]]","[[250, 1402, 500, 1238]]",[]
PX303Fg006_4X3_0X2_4_PX303Fg006_4X3_1X2_3,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X2,1,49,2,1,2,1,"[[False, 0, 0], [False, 4, 0]]","[[1000, 1094, 750, 50], [1000, 50, 750, 50]]",[]
PX303Fg006_4X4_1X0_0_PX303Fg006_4X4_3X3_0,PX303Fg006_4X4_1X0_PX303Fg006_4X4_3X3,0,21,1,0,0,0,"[[False, 5, 0]]","[[0, 1437, 0, 50]]",[]
PX303Fg006_6X4_4X2_1_PX303Fg006_6X4_5X1_0,PX303Fg006_6X4_4X2_PX303Fg006_6X4_5X1,0,18,1,0,0,0,"[[False, 1, 3]]","[[250, 271, 0, 861]]",[]
PX303Fg006_5X3_2X2_2_PX303Fg006_5X3_3X2_0,PX303Fg006_5X3_2X2_PX303Fg006_5X3_3X2,1,68,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 4]]","[[500, 863, 0, 50], [500, 863, 0, 1038], [580, 863, 80, 50], [670, 863, 170, 50]]",[]
PX303Fg006_6X4_2X0_2_PX303Fg006_6X4_3X2_2,PX303Fg006_6X4_2X0_PX303Fg006_6X4_3X2,0,7,1,0,0,0,"[[False, 3, 0]]","[[500, 813, 500, 50]]",[]
PX303Fg006_6X3_2X2_0_PX303Fg006_6X3_4X2_2,PX303Fg006_6X3_2X2_PX303Fg006_6X3_4X2,0,32,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[0, 412, 500, 50], [0, 50, 500, 50]]",[]
PX303Fg006_6X4_2X2_3_PX303Fg006_6X4_3X2_2,PX303Fg006_6X4_2X2_PX303Fg006_6X4_3X2,1,4,1,1,0,0,"[[False, 1, 0]]","[[750, 410, 500, 50]]",[]
PX303Fg006_5X4_3X0_2_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X3,0,22,4,1,4,2,"[[False, 0, 0], [False, 0, 3], [False, 4, 0], [False, 4, 3]]","[[500, 50, 250, 934], [500, 1052, 250, 50], [500, 1052, 250, 934], [500, 50, 250, 50]]",[]
PX303Fg006_6X3_1X2_2_PX303Fg006_6X3_2X1_1,PX303Fg006_6X3_1X2_PX303Fg006_6X3_2X1,0,26,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[500, 982, 250, 50], [500, 50, 250, 50]]",[]
PX303Fg006_5X4_0X0_2_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X0,0,35,3,1,2,1,"[[False, 0, 0], [False, 3, 0], [False, 3, 4]]","[[500, 867, 250, 1052], [500, 50, 250, 50], [500, 867, 250, 50]]",[]
PX303Fg006_4X3_2X1_2_PX303Fg006_4X3_3X0_2,PX303Fg006_4X3_2X1_PX303Fg006_4X3_3X0,0,23,2,0,2,1,"[[False, 5, 0], [False, 5, 4]]","[[500, 1466, 500, 50], [500, 1466, 500, 1177]]",[]
PX303Fg006_5X3_0X2_4_PX303Fg006_5X3_4X2_4,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X2,0,55,4,1,0,0,"[[False, 0, 0], [False, 0, 4], [False, 2, 0], [False, 2, 4]]","[[1000, 50, 1000, 50], [1000, 50, 1000, 1221], [1000, 738, 1000, 1221], [1000, 738, 1000, 50]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_2X0_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X0,0,26,2,0,2,1,"[[False, 2, 0], [False, 2, 3]]","[[0, 706, 250, 50], [0, 706, 250, 917]]",[]
PX303Fg006_5X4_0X2_2_PX303Fg006_5X4_4X2_3,PX303Fg006_5X4_0X2_PX303Fg006_5X4_4X2,0,15,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[500, 50, 750, 50], [500, 764, 750, 50]]",[]
PX303Fg006_4X3_0X0_4_PX303Fg006_4X3_3X1_1,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X1,0,51,2,1,0,0,"[[False, 0, 0], [False, 0, 4]]","[[1000, 50, 250, 50], [1000, 50, 250, 1111]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X0,0,55,3,1,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 3]]","[[250, 706, 0, 50], [250, 706, 0, 815], [250, 50, 0, 50]]",[]
PX303Fg006_6X4_2X1_0_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X0,0,29,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 500, 50]]",[]
PX303Fg006_6X4_1X3_3_PX303Fg006_6X4_4X0_2,PX303Fg006_6X4_1X3_PX303Fg006_6X4_4X0,0,16,1,0,0,0,"[[False, 5, 0]]","[[750, 1383, 500, 50]]",[]
PX303Fg006_5X3_0X0_3_PX303Fg006_5X3_1X0_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X0,1,57,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 3]]","[[750, 973, 0, 951], [750, 973, 0, 50], [830, 973, 80, 50], [920, 973, 170, 50]]",[]
PX303Fg006_6X4_0X3_3_PX303Fg006_6X4_1X3_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X3,0,21,3,1,2,1,"[[False, 0, 0], [False, 2, 0], [False, 2, 5]]","[[750, 50, 250, 50], [750, 581, 250, 50], [750, 581, 250, 1383]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_2X2_4,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X2,0,25,2,1,2,1,"[[False, 0, 1], [False, 2, 1]]","[[250, 50, 1000, 412], [250, 706, 1000, 412]]",[]
PX303Fg006_5X3_0X1_1_PX303Fg006_5X3_3X2_2,PX303Fg006_5X3_0X1_PX303Fg006_5X3_3X2,0,29,1,0,0,0,"[[False, 3, 0]]","[[250, 864, 500, 50]]",[]
PX303Fg006_6X3_0X2_2_PX303Fg006_6X3_3X2_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X2,0,44,1,1,0,0,"[[False, 0, 0]]","[[500, 50, 0, 50]]",[]
PX303Fg006_6X4_1X3_0_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_4X0,0,16,1,0,0,0,"[[False, 5, 0]]","[[0, 1383, 0, 50]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_5X2_3,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X2,0,63,2,0,2,1,"[[False, 2, 0], [False, 2, 2]]","[[0, 706, 750, 606], [0, 706, 750, 50]]",[]
PX303Fg006_4X4_0X3_3_PX303Fg006_4X4_2X0_2,PX303Fg006_4X4_0X3_PX303Fg006_4X4_2X0,0,24,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[750, 50, 500, 50], [750, 854, 500, 50]]",[]
PX303Fg006_4X4_0X1_2_PX303Fg006_4X4_2X1_3,PX303Fg006_4X4_0X1_PX303Fg006_4X4_2X1,0,19,2,0,2,1,"[[False, 3, 0], [False, 3, 6]]","[[500, 891, 750, 1562], [500, 891, 750, 50]]",[]
PX303Fg006_6X3_1X0_4_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X2,0,49,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[1000, 773, 250, 606], [1000, 773, 250, 50]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_3X3_2,PX303Fg006_6X4_0X3_PX303Fg006_6X4_3X3,0,17,1,1,0,0,"[[False, 0, 0]]","[[250, 50, 500, 50]]",[]
PX303Fg006_6X3_2X0_2_PX303Fg006_6X3_3X0_2,PX303Fg006_6X3_2X0_PX303Fg006_6X3_3X0,1,58,3,1,2,1,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[500, 917, 500, 50], [500, 50, 500, 50], [500, 917, 500, 815]]",[]
PX303Fg006_5X3_0X1_5_PX303Fg006_5X3_1X2_4,PX303Fg006_5X3_0X1_PX303Fg006_5X3_1X2,0,42,4,1,0,0,"[[False, 0, 0], [False, 0, 4], [False, 3, 0], [False, 3, 4]]","[[1250, 50, 1000, 1146], [1250, 864, 1000, 50], [1250, 50, 1000, 50], [1250, 864, 1000, 1146]]",[]
PX303Fg006_6X4_3X3_2_PX303Fg006_6X4_4X2_1,PX303Fg006_6X4_3X3_PX303Fg006_6X4_4X2,0,11,1,0,0,0,"[[False, 6, 1]]","[[500, 1538, 250, 271]]",[]
PX303Fg006_5X4_1X0_3_PX303Fg006_5X4_4X2_2,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X2,0,20,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 500, 50]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_4X1_2,PX303Fg006_6X4_2X1_PX303Fg006_6X4_4X1,0,10,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[250, 50, 500, 50], [250, 472, 500, 50]]",[]
PX303Fg006_5X3_0X0_4_PX303Fg006_5X3_2X2_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_2X2,0,43,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[1000, 50, 500, 50], [1000, 973, 500, 50]]",[]
PX303Fg006_6X4_0X3_2_PX303Fg006_6X4_1X1_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X1,0,15,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[500, 50, 750, 50], [500, 581, 750, 50]]",[]
PX303Fg006_4X4_0X1_0_PX303Fg006_4X4_1X0_3,PX303Fg006_4X4_0X1_PX303Fg006_4X4_1X0,0,18,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 750, 50]]",[]
PX303Fg006_6X4_1X3_2_PX303Fg006_6X4_5X3_2,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X3,0,17,1,0,0,0,"[[False, 5, 4]]","[[500, 1383, 500, 1064]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_1X1_4,PX303Fg006_5X3_0X2_PX303Fg006_5X3_1X1,0,50,2,0,0,0,"[[False, 0, 3], [False, 2, 3]]","[[500, 50, 1000, 956], [500, 738, 1000, 956]]",[]
PX303Fg006_4X4_1X1_3_PX303Fg006_4X4_2X3_1,PX303Fg006_4X4_1X1_PX303Fg006_4X4_2X3,0,11,2,0,0,0,"[[False, 0, 5], [False, 6, 5]]","[[750, 50, 250, 1480], [750, 1679, 250, 1480]]",[]
PX303Fg006_6X4_2X1_0_PX303Fg006_6X4_3X3_2,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X3,0,14,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 500, 50]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_2X2_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X2,0,59,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[250, 738, 500, 50], [250, 50, 500, 50]]",[]
PX303Fg006_6X3_4X0_4_PX303Fg006_6X3_5X1_3,PX303Fg006_6X3_4X0_PX303Fg006_6X3_5X1,0,33,4,1,2,1,"[[False, 0, 0], [False, 0, 2], [False, 4, 0], [False, 4, 2]]","[[1000, 50, 750, 636], [1000, 1017, 750, 636], [1000, 50, 750, 50], [1000, 1017, 750, 50]]",[]
PX303Fg006_6X3_4X1_0_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X1,0,65,1,0,0,0,"[[False, 3, 2]]","[[0, 895, 250, 636]]",[]
PX303Fg006_5X3_0X0_2_PX303Fg006_5X3_3X1_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_3X1,0,45,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[500, 50, 250, 50], [500, 973, 250, 50]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_3X0_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X0,0,33,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[500, 738, 250, 50], [500, 50, 250, 50]]",[]
PX303Fg006_5X4_1X0_3_PX303Fg006_5X4_4X2_3,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X2,0,20,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 750, 50]]",[]
PX303Fg006_5X3_0X1_5_PX303Fg006_5X3_4X1_2,PX303Fg006_5X3_0X1_PX303Fg006_5X3_4X1,0,49,3,1,0,0,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[1250, 50, 500, 50], [1250, 864, 500, 50], [1250, 864, 500, 909]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_2X3_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_2X3,0,22,1,0,0,0,"[[False, 3, 0]]","[[0, 867, 0, 50]]",[]
PX303Fg006_4X3_1X0_3_PX303Fg006_4X3_2X2_0,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X2,0,24,1,0,0,0,"[[False, 4, 5]]","[[750, 1180, 0, 1445]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_4X0_4,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X0,0,13,1,0,0,0,"[[False, 2, 0]]","[[0, 655, 1000, 50]]",[]
PX303Fg006_6X3_3X2_1_PX303Fg006_6X3_5X1_3,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X1,0,58,4,1,6,3,"[[False, 0, 0], [False, 0, 2], [False, 4, 0], [False, 4, 2]]","[[250, 50, 750, 636], [250, 1167, 750, 50], [250, 1167, 750, 636], [250, 50, 750, 50]]",[]
PX303Fg006_5X4_2X2_3_PX303Fg006_5X4_4X1_3,PX303Fg006_5X4_2X2_PX303Fg006_5X4_4X1,0,10,1,0,0,0,"[[False, 2, 3]]","[[750, 609, 750, 811]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_2X1_5,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X1,0,36,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[250, 706, 1250, 50], [250, 50, 1250, 50]]",[]
PX303Fg006_5X3_1X2_1_PX303Fg006_5X3_2X1_1,PX303Fg006_5X3_1X2_PX303Fg006_5X3_2X1,0,14,1,0,0,0,"[[False, 4, 0]]","[[250, 1146, 250, 50]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_1X2_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X2,0,49,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[250, 50, 250, 50], [250, 973, 250, 50]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X1,0,18,1,0,0,0,"[[False, 2, 3]]","[[250, 507, 500, 861]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_4X1_3,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X1,0,18,1,0,0,0,"[[False, 3, 3]]","[[250, 894, 750, 811]]",[]
PX303Fg006_5X3_1X0_0_PX303Fg006_5X3_2X2_0,PX303Fg006_5X3_1X0_PX303Fg006_5X3_2X2,0,37,3,1,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[0, 50, 0, 50], [0, 951, 0, 50], [0, 951, 0, 863]]",[]
PX303Fg006_4X3_0X2_0_PX303Fg006_4X3_1X0_1,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X0,0,64,2,1,2,1,"[[False, 0, 0], [False, 4, 0]]","[[0, 50, 250, 50], [0, 1094, 250, 50]]",[]
PX303Fg006_6X4_2X2_2_PX303Fg006_6X4_3X2_2,PX303Fg006_6X4_2X2_PX303Fg006_6X4_3X2,1,4,3,3,2,1,"[[False, 1, 0], [False, 1, 0], [False, 1, 0]]","[[500, 410, 500, 50], [580, 410, 580, 50], [670, 410, 670, 50]]",[]
PX303Fg006_6X3_1X2_2_PX303Fg006_6X3_4X2_2,PX303Fg006_6X3_1X2_PX303Fg006_6X3_4X2,0,29,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[500, 982, 500, 50], [500, 50, 500, 50]]",[]
PX303Fg006_4X3_0X1_2_PX303Fg006_4X3_2X1_2,PX303Fg006_4X3_0X1_PX303Fg006_4X3_2X1,0,23,2,1,2,1,"[[False, 0, 0], [False, 4, 0]]","[[500, 1185, 500, 50], [500, 50, 500, 50]]",[]
PX303Fg006_4X3_1X1_1_PX303Fg006_4X3_3X1_1,PX303Fg006_4X3_1X1_PX303Fg006_4X3_3X1,0,28,2,0,2,1,"[[False, 5, 0], [False, 5, 4]]","[[250, 1323, 250, 50], [250, 1323, 250, 1111]]",[]
PX303Fg006_6X3_0X2_3_PX303Fg006_6X3_1X1_2,PX303Fg006_6X3_0X2_PX303Fg006_6X3_1X1,0,37,3,1,2,1,"[[False, 0, 0], [False, 0, 2], [False, 3, 2]]","[[750, 864, 500, 655], [750, 50, 500, 655], [750, 50, 500, 50]]",[]
PX303Fg006_5X3_2X0_4_PX303Fg006_5X3_3X1_4,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X1,0,41,3,1,2,1,"[[False, 0, 0], [False, 4, 0], [False, 4, 4]]","[[1000, 1001, 1000, 50], [1000, 50, 1000, 50], [1000, 1001, 1000, 1184]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X1,0,18,2,0,2,1,"[[False, 0, 3], [False, 2, 3]]","[[250, 50, 250, 861], [250, 507, 250, 861]]",[]
PX303Fg006_4X4_0X1_2_PX303Fg006_4X4_3X1_2,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X1,0,38,2,0,2,1,"[[False, 3, 0], [False, 3, 3]]","[[500, 891, 500, 50], [500, 891, 500, 988]]",[]
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_1X0_4,PX303Fg006_6X3_0X2_PX303Fg006_6X3_1X0,0,53,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[0, 50, 1000, 50], [0, 864, 1000, 50]]",[]
